0.017515914 0.02086634
0.021032283 0.02413575
0.024148042 0.025868093
0.025879268 0.026989465
0.027003433 0.028133744
0.028145198 0.02916991
0.029186672 0.030424538
0.030440462 0.031731967
0.031743421 0.033957389
0.033969122 0.037474316
0.037486887 0.040456818
0.040469668 0.045435662
0.045447395 0.047211307
0.04722304 0.04891739
0.048929682 0.050437416
0.05044887 0.052032032
0.052042927 0.057702307
0.057714319 0.059432135
0.05944303 0.061095196
0.061108606 0.063251336
0.06326251 0.064869419
0.064881711 0.066412352
0.066431628 0.068363438
0.068374333 0.070295806
0.070306701 0.07176778
0.071778676 0.077464593
0.077485266 0.078406892
0.078422816 0.080637623
0.08065215 0.08231521
0.082328341 0.084567173
0.084584773 0.086110944
0.086123236 0.087427313
0.087447148 0.08916692
0.089178374 0.09069812
0.090710132 0.091970069
0.091989066 0.093532279
0.093554628 0.097340585
0.09736014 0.099222946
0.099235518 0.100736268
0.100754706 0.102293728
0.10230602 0.103584115
0.103603391 0.10554917
0.105560624 0.106837881
0.106849056 0.113638187
0.113657743 0.114815152
0.114826047 0.116144092
0.11618907 0.122983787
0.122995241 0.125189933
0.125202784 0.136985566
0.137005122 0.13886709
0.138895865 0.140928526
0.140948361 0.142096273
0.142114711 0.144123625
0.144142063 0.145738915
0.145753163 0.147499474
0.147512045 0.148995474
0.149006649 0.150190039
0.150215741 0.151426509
0.15143936 0.152460998
0.152478877 0.153763398
0.15377569 0.154827778
0.154838953 0.161255969
0.161269099 0.162281518
0.162292134 0.163172134
0.163194204 0.164906154
0.164926548 0.165708211
0.16572637 0.166955018
0.16697178 0.168590422
0.168603831 0.169436339
0.169455057 0.170878701
0.170899095 0.172687032
0.172699045 0.173606422
0.173626537 0.174912175
0.174923349 0.176109534
0.17612853 0.177443223
0.177496302 0.178849547
0.178861001 0.185287237
0.185307072 0.186456659
0.186475377 0.187724977
0.187738386 0.18889412
0.188908368 0.189578565
0.189597003 0.19070245
0.190719212 0.191863212
0.191882209 0.193091302
0.193110019 0.19457054
0.194584508 0.195623746
0.195643302 0.196998222
0.197011073 0.198054222
0.198065117 0.199233422
0.199286781 0.201158807
0.201170819 0.202269283
0.202290794 0.203485359
0.203503518 0.205108749
0.205126908 0.205934832
0.205952153 0.20912183
0.209151722 0.210483455
0.210504128 0.211895367
0.211915201 0.213171507
0.213192459 0.214688739
0.214700472 0.216084447
0.216096459 0.218152028
0.218179126 0.219514771
0.219536282 0.221081172
0.221093184 0.225020779
0.225049833 0.226107788
0.226125388 0.227802696
0.22782281 0.229351776
0.229363509 0.23052064
0.230542989 0.231661846
0.23168224 0.233017605
0.23303772 0.234289275
0.234309669 0.241069745
0.241080919 0.24200897
0.24202685 0.243383446
0.243402443 0.249319955
0.249334203 0.250336844
0.250355562 0.251527778
0.251546216 0.253085239
0.253103677 0.254679855
0.254694661 0.256834039
0.256846611 0.257845062
0.257857912 0.259323462
0.259337151 0.261201075
0.261215881 0.262487831
0.26251018 0.264106472
0.264118205 0.265425634
0.265436809 0.266697584
0.266708479 0.267989368
0.268000542 0.269228632
0.269239248 0.270425432
0.270438562 0.272033737
0.272046308 0.273384468
0.273398436 0.274460302
0.27447902 0.27726904
0.277279655 0.278422259
0.278442652 0.279536366
0.279553687 0.28045883
0.280471401 0.281236303
0.281260887 0.282503503
0.282515795 0.283615655
0.28362683 0.284279706
0.284291998 0.285284303
0.2853033 0.286385839
0.286396735 0.287374512
0.287386246 0.288463757
0.288473814 0.290061166
0.290073458 0.291354347
0.291367198 0.292214234
0.292233231 0.293610501
0.293621396 0.294461168
0.294472622 0.295309041
0.295324685 0.296750844
0.296763416 0.297433892
0.297445625 0.298326743
0.298342667 0.29933106
0.299342794 0.300384547
0.300397118 0.30143021
0.301450045 0.302571696
0.30258287 0.303293296
0.30331341 0.304499036
0.304514681 0.305247735
0.305259747 0.306063201
0.306075773 0.307040979
0.307079811 0.307934389
0.307953106 0.308797907
0.308814948 0.310111481
0.310122935 0.311327278
0.31133985 0.312145818
0.312183812 0.313231152
0.313243165 0.31424413
0.314256142 0.315642911
0.315666377 0.316570683
0.316592753 0.317864143
0.317875876 0.318529311
0.318544676 0.319655152
0.319678898 0.320706124
0.320717578 0.3215174
0.321558746 0.329966238
0.329992778 0.330795673
0.330816346 0.331525095
0.331542975 0.332550087
0.332577185 0.333415001
0.333440703 0.334518493
0.334539725 0.335416652
0.335444589 0.336081541
0.336093274 0.336855103
0.33687438 0.337757453
0.337768627 0.33876177
0.338772665 0.339975053
0.33999377 0.34170572
0.341715777 0.342279256
0.342292666 0.34284525
0.34285838 0.343446444
0.34346125 0.346021911
0.346035321 0.347190216
0.34720139 0.34801993
0.348031663 0.349242712
0.349255004 0.349891677
0.34991654 0.351151613
0.351162788 0.351725429
0.351740794 0.352941506
0.352959665 0.354032427
0.354043322 0.355206877
0.355224198 0.356730256
0.356748415 0.357597405
0.357614446 0.358740567
0.358750624 0.359957202
0.359967818 0.360834688
0.360846142 0.362307501
0.362318117 0.363875577
0.363895691 0.364911463
0.364925152 0.365888961
0.365907958 0.366958929
0.36698044 0.368059348
0.368071081 0.369206701
0.369218155 0.370208225
0.370231691 0.371466485
0.371487996 0.372800733
0.372825596 0.374034968
0.374046701 0.374963298
0.374981177 0.375691044
0.375703895 0.376754029
0.376765483 0.377679565
0.377691299 0.378386639
0.378410105 0.379390397
0.379412188 0.380615693
0.380626868 0.381542626
0.381553801 0.382493306
0.3825137 0.383584506
0.383595401 0.384633243
0.38464358 0.38529031
0.385308748 0.385987605
0.386001853 0.386859503
0.386879618 0.387873599
0.387888684 0.389144152
0.389158679 0.390078628
0.390098183 0.397345194
0.397356648 0.398587251
0.398599264 0.399787962
0.399806401 0.400914643
0.400927773 0.402874668
0.402884725 0.404563431
0.404575164 0.405821691
0.405832027 0.406829361
0.406839697 0.40822898
0.408244345 0.409043329
0.409061487 0.410352433
0.410363049 0.41124696
0.411258135 0.412041754
0.412057957 0.412822021
0.412836548 0.41421717
0.414229183 0.415034592
0.415048281 0.416303189
0.416314364 0.417767062
0.41778578 0.4190175
0.419039849 0.420378568
0.420400358 0.421413336
0.421425628 0.421974022
0.421984917 0.422810162
0.422822174 0.424413718
0.424426848 0.425000943
0.425017146 0.426417883
0.426429058 0.427225527
0.427238378 0.428246887
0.42825862 0.429175776
0.429204271 0.430506671
0.430517007 0.431222125
0.431236093 0.432563916
0.43257537 0.433697021
0.433711268 0.434765034
0.434785148 0.435616538
0.43562883 0.436665555
0.436681758 0.437599193
0.437613999 0.438783701
0.438808564 0.43954525
0.439556425 0.44036379
0.440385022 0.441731562
0.441743854 0.442733924
0.442745936 0.443558051
0.443569225 0.444577734
0.444589188 0.445383143
0.445400464 0.446573239
0.446584693 0.447367473
0.447378089 0.448790559
0.448803689 0.44956915
0.449583677 0.450376794
0.450387969 0.451769708
0.451782279 0.452594115
0.452605848 0.453590889
0.453602623 0.454377861
0.454388756 0.45577301
0.455784184 0.456626191
0.456637645 0.457508985
0.457528261 0.458651308
0.458664159 0.459408947
0.459418724 0.46083343
0.460850471 0.461686332
0.461698624 0.462420783
0.462431678 0.463806713
0.463818167 0.466652326
0.466665456 0.467674523
0.467685698 0.468878587
0.468893114 0.470107793
0.470119806 0.47129733
0.471311857 0.472420937
0.472432391 0.473684226
0.473697915 0.4749802
0.474993889 0.47586467
0.475876962 0.476715058
0.47673182 0.477469065
0.477485827 0.479006969
0.479028201 0.479883058
0.479901496 0.480984037
0.481003592 0.481893091
0.481911808 0.482902437
0.482922272 0.483982462
0.484004252 0.487285955
0.487328977 0.491606616
0.491624774 0.492597803
0.49261652 0.493328063
0.493342031 0.494827136
0.494841663 0.495681714
0.495694285 0.497380812
0.49739087 0.498535149
0.498544089 0.499100584
0.4991112 0.50053233
0.500540432 0.501314273
0.501322654 0.502499619
0.502510793 0.50318099
0.503189371 0.504951607
0.504963061 0.506004534
0.506024648 0.506727531
0.506739264 0.50761703
0.507629322 0.508496471
0.508516027 0.509372002
0.50939016 0.510296141
0.510310668 0.511420586
0.511430084 0.512246948
0.512257285 0.513464421
0.513472802 0.514508688
0.514520142 0.515341196
0.515357958 0.516581298
0.5165894 0.517241438
0.517250098 0.519084968
0.519099216 0.52006945
0.5200918 0.521008118
0.521038569 0.522197654
0.522207153 0.523276283
0.523290251 0.524437046
0.524445985 0.52573302
0.525745033 0.526601845
0.526616093 0.527731877
0.52774389 0.530523573
0.530531675 0.53126864
0.531277579 0.531956436
0.531964259 0.533130887
0.533143459 0.534929439
0.534938658 0.535609693
0.53562003 0.536700335
0.536710113 0.537944068
0.53795217 0.539033033
0.539046163 0.539875598
0.539890963 0.540937186
0.54094864 0.542165554
0.542173656 0.543228818
0.543238037 0.544190114
0.544206876 0.545750927
0.545760704 0.547011422
0.547018965 0.547979701
0.547991155 0.549140464
0.54915108 0.55046661
0.550479461 0.551356946
0.551371194 0.552515753
0.552527207 0.553743563
0.553755296 0.554779169
0.554795931 0.555809747
0.555818128 0.557064097
0.557075551 0.557893532
0.557908617 0.559105417
0.559113798 0.559881773
0.559893506 0.560954815
0.560963755 0.561967793
0.561975894 0.562951158
0.562959259 0.564142091
0.564182879 0.565186358
0.565195019 0.565933939
0.565957965 0.566920377
0.566935463 0.56812025
0.568129749 0.568937673
0.568951083 0.569837788
0.569848683 0.570934016
0.570942677 0.572036111
0.57204561 0.573538538
0.573545801 0.574268798
0.574283884 0.575220874
0.575232607 0.57632241
0.57633135 0.577240125
0.577255769 0.578409547
0.578418486 0.579123045
0.579138969 0.580391363
0.580399464 0.581322487
0.581332264 0.582375972
0.582383794 0.583250664
0.583258486 0.584093788
0.584116137 0.584927134
0.584943058 0.585854347
0.585867477 0.588309967
0.588318907 0.589378818
0.58938664 0.590059072
0.590066894 0.591130437
0.591138539 0.591743923
0.591782754 0.59290245
0.59295553 0.593660647
0.593669028 0.594324139
0.594333638 0.595030654
0.595039593 0.59592546
0.59593412 0.59668701
